date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2004-02-18,FIFA World Cup qualification,2004,Unknown,Saudi Arabia,Indonesia,3,0,False
2004-02-18,Friendly,2004,Unknown,Poland,Slovenia,2,0,True
2004-02-18,FIFA World Cup qualification,2004,Unknown,Palestine,Taiwan,8,0,True
2004-02-18,Friendly,2004,Unknown,Northern Ireland,Norway,1,4,False
2004-02-18,Friendly,2004,Unknown,Portugal,England,1,1,False
2004-02-18,Friendly,2004,Unknown,Morocco,Switzerland,2,1,False
2004-02-18,Friendly,2004,Unknown,Libya,Ukraine,1,1,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,Malaysia,Hong Kong,1,3,False
2004-02-18,Friendly,2004,Unknown,Netherlands,United States,1,0,False
2004-02-18,Cyprus International Tournament,2004,Unknown,Romania,Georgia,3,0,True
2004-02-18,Friendly,2004,Unknown,Mexico,Chile,1,1,True
2004-02-18,Friendly,2004,Unknown,Spain,Peru,2,1,False
2004-02-18,Friendly,2004,Unknown,North Macedonia,Bosnia And Herzegovina,1,0,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,United States Virgin Islands,Saint Kitts And Nevis,0,4,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,Vietnam,Maldives,4,0,False
2004-02-18,Friendly,2004,Unknown,Venezuela,Australia,1,1,False
2004-02-18,Friendly,2004,Unknown,Wales,Scotland,4,0,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,United Arab Emirates,Thailand,1,0,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,Turkmenistan,Sri Lanka,2,0,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,Yemen,North Korea,1,1,False
2004-02-18,FIFA World Cup qualification,2004,Unknown,Uzbekistan,Iraq,1,1,False
2004-02-19,Cyprus International Tournament,2004,Unknown,Latvia,Hungary,1,2,True
2004-02-19,Cyprus International Tournament,2004,Unknown,Kazakhstan,Armenia,3,3,True
2004-02-19,Cyprus International Tournament,2004,Unknown,Cyprus,Georgia,3,1,False
2004-02-21,Friendly,2004,Unknown,Poland,Faroe Islands,6,0,True
2004-02-21,Cyprus International Tournament,2004,Unknown,Georgia,Armenia,0,2,True
2004-02-21,FIFA World Cup qualification,2004,Unknown,Turks And Caicos Islands,Haiti,0,2,True
2004-02-21,Cyprus International Tournament,2004,Unknown,Belarus,Latvia,4,1,True
2004-02-21,Cyprus International Tournament,2004,Unknown,Cyprus,Kazakhstan,2,1,False
2004-02-22,FIFA World Cup qualification,2004,Unknown,British Virgin Islands,Saint Lucia,0,1,False
2004-02-22,FIFA World Cup qualification,2004,Unknown,Cayman Islands,Cuba,1,2,False
2004-02-24,Friendly,2004,Unknown,Faroe Islands,Luxembourg,4,2,True
2004-02-28,FIFA World Cup qualification,2004,Unknown,Grenada,Guyana,5,0,False
2004-02-28,COSAFA Cup,2004,Unknown,Lesotho,Botswana,0,0,False
2004-02-28,FIFA World Cup qualification,2004,Unknown,Aruba,Suriname,1,2,False
2004-02-29,FIFA World Cup qualification,2004,Unknown,Bermuda,Montserrat,13,0,False
2004-02-29,Friendly,2004,Unknown,Nicaragua,Haiti,1,1,False
2004-03-02,Friendly,2004,Unknown,Trinidad And Tobago,Guyana,1,0,False
2004-03-06,Muratti Vase,2004,Unknown,Alderney,Jersey,0,4,False
2004-03-10,Friendly,2004,Unknown,Mexico,Ecuador,2,1,False
2004-03-10,Friendly,2004,Unknown,Venezuela,Honduras,2,1,False
2004-03-12,Friendly,2004,Unknown,Barbados,Dominica,2,1,False
2004-03-13,Friendly,2004,Unknown,United States,Haiti,1,1,False
2004-03-14,FIFA World Cup qualification,2004,Unknown,Guyana,Grenada,1,3,False
2004-03-16,Friendly,2004,Unknown,Cuba,Panama,1,1,False
2004-03-17,Friendly,2004,Unknown,Malaysia,Indonesia,0,0,False
2004-03-17,Friendly,2004,Unknown,China,Myanmar,2,0,False
2004-03-17,Friendly,2004,Unknown,Yemen,Turkmenistan,1,2,False
2004-03-18,Friendly,2004,Unknown,Cuba,Panama,3,0,False
2004-03-19,FIFA World Cup qualification,2004,Unknown,Dominican Republic,Anguilla,0,0,False
2004-03-20,Friendly,2004,Unknown,Saint Kitts And Nevis,British Virgin Islands,4,0,False
2004-03-21,Friendly,2004,Unknown,Saint Vincent And The Grenadines,Saint Lucia,1,1,False
2004-03-21,Friendly,2004,Unknown,Bahrain,Jordan,0,0,False
2004-03-21,FIFA World Cup qualification,2004,Unknown,Dominican Republic,Anguilla,6,0,False
2004-03-21,FIFA World Cup qualification,2004,Unknown,Montserrat,Bermuda,0,7,False
2004-03-21,Friendly,2004,Unknown,Saint Kitts And Nevis,Antigua And Barbuda,2,3,False
2004-03-23,Friendly,2004,Unknown,Bahrain,Jordan,0,2,False
2004-03-23,Friendly,2004,Unknown,Lebanon,Syria,0,1,False
2004-03-26,Friendly,2004,Unknown,Syria,Palestine,1,1,False
2004-03-26,Friendly,2004,Unknown,Libya,Qatar,1,0,True
2004-03-26,FIFA World Cup qualification,2004,Unknown,Bahamas,Dominica,1,1,False
2004-03-27,FIFA World Cup qualification,2004,Unknown,Suriname,Aruba,8,1,False
2004-03-27,FIFA World Cup qualification,2004,Unknown,Cuba,Cayman Islands,3,0,False
2004-03-28,FIFA World Cup qualification,2004,Unknown,Bahamas,Dominica,1,3,False
2004-03-28,FIFA World Cup qualification,2004,Unknown,Saint Lucia,British Virgin Islands,9,0,False
2004-03-30,Friendly,2004,Unknown,Israel,Lithuania,2,1,False
2004-03-30,FIFA World Cup qualification,2004,Unknown,Bolivia,Chile,0,2,False
2004-03-30,FIFA World Cup qualification,2004,Unknown,Argentina,Ecuador,1,0,False
2004-03-30,Friendly,2004,Unknown,Australia,South Africa,1,0,True
2004-03-31,FIFA World Cup qualification,2004,Unknown,Laos,Iran,0,7,False
2004-03-31,Friendly,2004,Unknown,Estonia,Northern Ireland,0,1,False
2004-03-31,Friendly,2004,Unknown,Bermuda,Nicaragua,3,0,False
2004-03-31,Friendly,2004,Unknown,Bulgaria,Russia,2,2,False
2004-03-31,Friendly,2004,Unknown,Croatia,Turkey,2,2,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Curaçao,Antigua And Barbuda,3,0,False
2004-03-31,Friendly,2004,Unknown,Egypt,Trinidad And Tobago,2,1,False
2004-03-31,Friendly,2004,Unknown,El Salvador,Guatemala,0,3,False
2004-03-31,Friendly,2004,Unknown,Germany,Belgium,3,0,False
2004-03-31,Friendly,2004,Unknown,Greece,Switzerland,1,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Hong Kong,China,0,1,False
2004-03-31,Friendly,2004,Unknown,Republic Of Ireland,Czech Republic,2,1,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,India,Oman,1,5,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Malaysia,Kuwait,0,2,False
2004-03-31,Friendly,2004,Unknown,North Macedonia,Ukraine,1,0,False
2004-03-31,Friendly,2004,Unknown,Luxembourg,Bosnia And Herzegovina,1,2,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Maldives,South Korea,0,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Kyrgyzstan,Syria,1,1,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,North Korea,United Arab Emirates,0,0,False
2004-03-31,Friendly,2004,Unknown,Malta,Finland,1,2,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Jordan,Qatar,1,0,False
2004-03-31,Friendly,2004,Unknown,Jamaica,Honduras,2,2,False
2004-03-31,Friendly,2004,Unknown,Mexico,Costa Rica,2,0,True
2004-03-31,Friendly,2004,Unknown,Albania,Iceland,2,1,False
2004-03-31,Friendly,2004,Unknown,Serbia,Norway,0,1,False
2004-03-31,Friendly,2004,Unknown,Slovenia,Latvia,0,1,False
2004-03-31,Friendly,2004,Unknown,Portugal,Italy,1,2,False
2004-03-31,Friendly,2004,Unknown,Scotland,Romania,1,2,False
2004-03-31,Friendly,2004,Unknown,Poland,United States,0,1,False
2004-03-31,Friendly,2004,Unknown,Morocco,Angola,3,1,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Paraguay,Brazil,0,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Palestine,Iraq,1,1,True
2004-03-31,Friendly,2004,Unknown,Netherlands,France,0,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Singapore,Japan,1,2,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Peru,Colombia,0,2,False
2004-03-31,Friendly,2004,Unknown,Slovakia,Austria,1,1,False
2004-03-31,Friendly,2004,Unknown,Moldova,Azerbaijan,2,1,False
2004-03-31,Friendly,2004,Unknown,Spain,Denmark,2,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Yemen,Thailand,0,3,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Vietnam,Lebanon,0,2,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Uruguay,Venezuela,0,3,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Turkmenistan,Indonesia,3,1,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Taiwan,Uzbekistan,0,1,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Tajikistan,Bahrain,0,0,False
2004-03-31,Friendly,2004,Unknown,Sweden,England,1,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Saint Kitts And Nevis,United States Virgin Islands,7,0,False
2004-03-31,FIFA World Cup qualification,2004,Unknown,Sri Lanka,Saudi Arabia,0,1,False
2004-03-31,Friendly,2004,Unknown,Tunisia,Ivory Coast,0,2,False
2004-04-02,Friendly,2004,Unknown,Bermuda,Nicaragua,2,1,False
2004-04-03,Friendly,2004,Unknown,Vanuatu,Solomon Islands,1,2,False
2004-04-06,Friendly,2004,Unknown,Vanuatu,Solomon Islands,1,2,False
2004-04-07,Friendly,2004,Unknown,Honduras,Panama,0,0,False
2004-04-11,Friendly,2004,Unknown,Mozambique,Eswatini,2,0,False
2004-04-14,Friendly,2004,Unknown,Andorra,China,0,0,True
2004-04-18,COSAFA Cup,2004,Unknown,Mozambique,Madagascar,2,0,False
2004-04-19,Friendly,2004,Unknown,Sudan,Syria,1,2,False
2004-04-21,Friendly,2004,Unknown,Sudan,Syria,0,0,False
2004-04-25,Friendly,2004,Unknown,Hungary,Japan,3,2,False
2004-04-27,Friendly,2004,Unknown,Curaçao,Dominican Republic,3,1,False
2004-04-28,Friendly,2004,Unknown,Algeria,China,0,1,True
2004-04-28,Friendly,2004,Unknown,Armenia,Turkmenistan,1,0,False
2004-04-28,Friendly,2004,Unknown,Belarus,Lithuania,1,0,False
2004-04-28,Friendly,2004,Unknown,Belgium,Turkey,2,3,False
2004-04-28,Friendly,2004,Unknown,Bulgaria,Cameroon,3,0,False
2004-04-28,Friendly,2004,Unknown,Chile,Peru,1,1,False
2004-04-28,Friendly,2004,Unknown,Czech Republic,Japan,0,1,False
2004-04-28,Friendly,2004,Unknown,Bosnia And Herzegovina,Finland,1,0,False
2004-04-28,Friendly,2004,Unknown,El Salvador,Colombia,0,2,True
2004-04-28,Friendly,2004,Unknown,Estonia,Albania,1,1,False
2004-04-28,Friendly,2004,Unknown,Ghana,Angola,1,1,False
2004-04-28,Friendly,2004,Unknown,Honduras,Ecuador,1,1,True
2004-04-28,Friendly,2004,Unknown,Hungary,Brazil,1,4,False
2004-04-28,Friendly,2004,Unknown,Israel,Moldova,1,1,False
2004-04-28,Friendly,2004,Unknown,Denmark,Scotland,1,0,False
2004-04-28,Friendly,2004,Unknown,Ivory Coast,Guinea,4,2,True
2004-04-28,Friendly,2004,Unknown,Italy,Spain,1,1,False
2004-04-28,Friendly,2004,Unknown,North Macedonia,Croatia,0,1,False
2004-04-28,Friendly,2004,Unknown,Austria,Luxembourg,4,1,False
2004-04-28,Friendly,2004,Unknown,Kazakhstan,Azerbaijan,2,3,False
2004-04-28,Friendly,2004,Unknown,South Korea,Paraguay,0,0,False
2004-04-28,Friendly,2004,Unknown,Latvia,Iceland,0,0,False
2004-04-28,Friendly,2004,Unknown,Morocco,Argentina,0,1,False
2004-04-28,Friendly,2004,Unknown,Namibia,Botswana,0,0,False
2004-04-28,Friendly,2004,Unknown,Netherlands,Greece,4,0,False
2004-04-28,Friendly,2004,Unknown,Norway,Russia,3,2,False
2004-04-28,Friendly,2004,Unknown,Panama,Bermuda,4,1,False
2004-04-28,Friendly,2004,Unknown,Poland,Republic Of Ireland,0,0,False
2004-04-28,Friendly,2004,Unknown,Northern Ireland,Serbia,1,1,False
2004-04-28,Friendly,2004,Unknown,Romania,Germany,5,1,False
2004-04-28,Friendly,2004,Unknown,San Marino,Liechtenstein,1,0,False
2004-04-28,Friendly,2004,Unknown,Switzerland,Slovenia,2,1,False
2004-04-28,Friendly,2004,Unknown,Tunisia,Mali,1,0,False
2004-04-28,Friendly,2004,Unknown,Ukraine,Slovakia,1,1,False
2004-04-28,Friendly,2004,Unknown,United States,Mexico,1,0,False
2004-04-28,Friendly,2004,Unknown,Portugal,Sweden,2,2,False
2004-04-28,Friendly,2004,Unknown,Jamaica,Venezuela,2,1,False
2004-04-30,Friendly,2004,Unknown,Libya,Jordan,1,0,True
2004-04-30,Friendly,2004,Unknown,Nicaragua,Bermuda,2,0,False
2004-05-01,Friendly,2004,Unknown,Guatemala,Panama,1,2,False
2004-05-01,Friendly,2004,Unknown,Zambia,Zimbabwe,1,1,False
2004-05-02,Friendly,2004,Unknown,Nicaragua,Bermuda,2,0,False
2004-05-03,Muratti Vase,2004,Unknown,Jersey,Guernsey,3,0,False
2004-05-05,Friendly,2004,Unknown,Cook Islands,Samoa,0,0,True
2004-05-05,Friendly,2004,Unknown,Guatemala,Haiti,1,0,False
2004-05-08,Friendly,2004,Unknown,Grenada,Saint Vincent And The Grenadines,1,1,False
2004-05-09,COSAFA Cup,2004,Unknown,Angola,Namibia,2,1,False
2004-05-10,FIFA World Cup qualification,2004,Unknown,Papua New Guinea,Vanuatu,1,1,True
2004-05-10,FIFA World Cup qualification,2004,Unknown,Samoa,American Samoa,4,0,False
2004-05-10,FIFA World Cup qualification,2004,Unknown,Solomon Islands,Tonga,6,0,False
2004-05-10,FIFA World Cup qualification,2004,Unknown,Tahiti,Cook Islands,2,0,True
2004-05-12,FIFA World Cup qualification,2004,Unknown,American Samoa,Vanuatu,1,9,True
2004-05-12,Friendly,2004,Unknown,El Salvador,Haiti,3,3,True
2004-05-12,FIFA World Cup qualification,2004,Unknown,Fiji,Papua New Guinea,4,2,True
2004-05-12,FIFA World Cup qualification,2004,Unknown,Solomon Islands,Cook Islands,5,0,False
2004-05-12,FIFA World Cup qualification,2004,Unknown,Tahiti,New Caledonia,0,0,True
2004-05-15,FIFA World Cup qualification,2004,Unknown,Solomon Islands,New Caledonia,2,0,False
2004-05-15,FIFA World Cup qualification,2004,Unknown,Samoa,Vanuatu,0,3,False
2004-05-15,Friendly,2004,Unknown,Åland Islands,Sealand,2,2,False
2004-05-15,FIFA World Cup qualification,2004,Unknown,Tonga,Cook Islands,2,1,True
2004-05-15,FIFA World Cup qualification,2004,Unknown,Fiji,American Samoa,11,0,True
2004-05-16,Friendly,2004,Unknown,Zimbabwe,Zambia,0,0,False
2004-05-17,FIFA World Cup qualification,2004,Unknown,American Samoa,Papua New Guinea,0,10,True
2004-05-17,FIFA World Cup qualification,2004,Unknown,New Caledonia,Cook Islands,8,0,True
2004-05-17,FIFA World Cup qualification,2004,Unknown,Samoa,Fiji,0,4,False
2004-05-17,FIFA World Cup qualification,2004,Unknown,Tahiti,Tonga,2,0,True
2004-05-19,Friendly,2004,Unknown,Cyprus,Jordan,0,0,False
2004-05-19,FIFA World Cup qualification,2004,Unknown,Samoa,Papua New Guinea,1,4,False
2004-05-19,FIFA World Cup qualification,2004,Unknown,Fiji,Vanuatu,0,3,True
2004-05-19,FIFA World Cup qualification,2004,Unknown,New Caledonia,Tonga,8,0,True
2004-05-19,FIFA World Cup qualification,2004,Unknown,Solomon Islands,Tahiti,1,1,False
2004-05-20,Friendly,2004,Unknown,Benin,Togo,0,1,False
2004-05-20,Friendly,2004,Unknown,Cuba,Grenada,2,2,False
2004-05-20,Friendly,2004,Unknown,France,Brazil,0,0,False
2004-05-21,Friendly,2004,Unknown,Australia,Turkey,1,3,False
2004-05-22,Friendly,2004,Unknown,Sudan,Uganda,2,1,False
2004-05-22,Friendly,2004,Unknown,Zambia,Malawi,0,2,False
2004-05-23,Friendly,2004,Unknown,Saint Kitts And Nevis,Saint Vincent And The Grenadines,3,2,False
2004-05-23,Friendly,2004,Unknown,Dr Congo,Angola,1,3,False
2004-05-23,Friendly,2004,Unknown,Trinidad And Tobago,Iraq,2,0,True
2004-05-23,Friendly,2004,Unknown,Togo,Benin,1,1,False
2004-05-24,Friendly,2004,Unknown,Australia,Turkey,0,1,False
2004-05-24,Friendly,2004,Unknown,Egypt,Zimbabwe,2,0,False
2004-05-25,Friendly,2004,Unknown,Austria,Russia,0,0,False
2004-05-25,Friendly,2004,Unknown,Sudan,Zambia,0,2,False
2004-05-25,Friendly,2004,Unknown,Catalonia,Brazil,2,5,False
2004-05-26,Friendly,2004,Unknown,Benin,Burkina Faso,1,0,False
2004-05-26,Friendly,2004,Unknown,Lebanon,Bahrain,2,2,False
2004-05-26,Friendly,2004,Unknown,Mozambique,Botswana,0,0,False
2004-05-27,Friendly,2004,Unknown,Germany,Malta,7,0,False
2004-05-27,Friendly,2004,Unknown,Estonia,Scotland,0,1,False
2004-05-27,Friendly,2004,Unknown,Republic Of Ireland,Romania,1,0,False
2004-05-27,Friendly,2004,Unknown,Norway,Wales,0,0,False
2004-05-27,Friendly,2004,Unknown,Georgia,Israel,0,1,False
2004-05-28,Friendly,2004,Unknown,Azerbaijan,Uzbekistan,3,1,False
2004-05-28,Friendly,2004,Unknown,Finland,Sweden,1,3,False
2004-05-28,Friendly,2004,Unknown,France,Andorra,4,0,False
2004-05-28,Friendly,2004,Unknown,Mali,Morocco,0,0,False
2004-05-28,Friendly,2004,Unknown,Rwanda,Uganda,1,1,False
2004-05-29,Friendly,2004,Unknown,Portugal,Luxembourg,3,0,False
2004-05-29,Oceania Nations Cup,2004,Unknown,Australia,New Zealand,1,0,False
2004-05-29,Oceania Nations Cup,2004,Unknown,Vanuatu,Solomon Islands,0,1,True
2004-05-29,Friendly,2004,Unknown,Egypt,Gabon,2,0,False
2004-05-29,Friendly,2004,Unknown,Croatia,Slovakia,1,0,False
2004-05-29,Oceania Nations Cup,2004,Unknown,Tahiti,Fiji,0,0,True
2004-05-29,Friendly,2004,Unknown,Senegal,Guinea,1,1,True
2004-05-29,Friendly,2004,Unknown,Netherlands,Belgium,0,1,False
2004-05-29,Unity Cup,2004,Unknown,Republic Of Ireland,Nigeria,0,3,True
2004-05-29,Friendly,2004,Unknown,Poland,Greece,1,0,False
2004-05-30,Friendly,2004,Unknown,Barbados,Northern Ireland,1,1,False
2004-05-30,Friendly,2004,Unknown,Burkina Faso,Libya,3,2,False
2004-05-30,Friendly,2004,Unknown,Algeria,Jordan,1,1,False
2004-05-30,Friendly,2004,Unknown,Iceland,Japan,2,3,True
2004-05-30,Friendly,2004,Unknown,Scotland,Trinidad And Tobago,4,1,False
2004-05-30,Friendly,2004,Unknown,Estonia,Denmark,2,2,False
2004-05-30,Friendly,2004,Unknown,Wales,Canada,1,0,False
2004-05-30,Friendly,2004,Unknown,Saint Vincent And The Grenadines,Martinique,2,0,False
2004-05-30,Friendly,2004,Unknown,Tunisia,Italy,0,4,False
2004-05-31,Oceania Nations Cup,2004,Unknown,New Zealand,Solomon Islands,3,0,True
2004-05-31,Oceania Nations Cup,2004,Unknown,Fiji,Vanuatu,1,0,True
2004-05-31,Friendly,2004,Unknown,Mozambique,Eswatini,1,1,False
2004-05-31,Oceania Nations Cup,2004,Unknown,Australia,Tahiti,9,0,False
2004-05-31,Unity Cup,2004,Unknown,Nigeria,Jamaica,2,0,True
2004-05-31,Friendly,2004,Unknown,Oman,Maldives,3,0,False
2004-05-31,Friendly,2004,Unknown,United Arab Emirates,Bahrain,2,3,False
2004-05-31,Friendly,2004,Unknown,Qatar,Turkmenistan,5,0,False
2004-06-01,Friendly,2004,Unknown,England,Japan,1,1,False
2004-06-01,Friendly,2004,Unknown,Kuwait,Syria,0,1,False
2004-06-01,Friendly,2004,Unknown,Netherlands,Faroe Islands,3,0,True
2004-06-01,FIFA World Cup qualification,2004,Unknown,Uruguay,Peru,1,3,False
2004-06-01,FIFA World Cup qualification,2004,Unknown,Venezuela,Chile,0,1,False
2004-06-01,FIFA World Cup qualification,2004,Unknown,Bolivia,Paraguay,2,1,False
2004-06-01,Friendly,2004,Unknown,China,Hungary,2,1,False
2004-06-02,Friendly,2004,Unknown,Czech Republic,Bulgaria,3,1,False
2004-06-02,FIFA World Cup qualification,2004,Unknown,Ecuador,Colombia,2,1,False
2004-06-02,Friendly,2004,Unknown,Switzerland,Germany,0,2,False
2004-06-02,Friendly,2004,Unknown,Grenada,Saint Lucia,2,0,False
2004-06-02,Friendly,2004,Unknown,South Korea,Turkey,0,1,False
2004-06-02,Unity Cup,2004,Unknown,Republic Of Ireland,Jamaica,1,0,True
2004-06-02,Oceania Nations Cup,2004,Unknown,Tahiti,Solomon Islands,0,4,True
2004-06-02,Oceania Nations Cup,2004,Unknown,New Zealand,Vanuatu,2,4,True
2004-06-02,Friendly,2004,Unknown,United States,Honduras,4,0,False
2004-06-02,Friendly,2004,Unknown,Saint Kitts And Nevis,Northern Ireland,0,2,False
2004-06-02,FIFA World Cup qualification,2004,Unknown,Brazil,Argentina,3,1,False
2004-06-02,Oceania Nations Cup,2004,Unknown,Australia,Fiji,6,1,False
2004-06-03,Friendly,2004,Unknown,Indonesia,India,1,1,False
2004-06-03,Friendly,2004,Unknown,Kuwait,Syria,1,2,False
2004-06-03,Friendly,2004,Unknown,Liechtenstein,Greece,0,2,False
2004-06-03,Friendly,2004,Unknown,Oman,Maldives,4,1,False
2004-06-04,Friendly,2004,Unknown,Costa Rica,Nicaragua,5,1,False
2004-06-04,Oceania Nations Cup,2004,Unknown,Fiji,Solomon Islands,1,2,True
2004-06-04,Oceania Nations Cup,2004,Unknown,Australia,Vanuatu,3,0,False
2004-06-04,Oceania Nations Cup,2004,Unknown,New Zealand,Tahiti,10,0,True
2004-06-05,FIFA World Cup qualification,2004,Unknown,Burkina Faso,Ghana,1,0,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Ecuador,Bolivia,3,2,False
2004-06-05,Friendly,2004,Unknown,Denmark,Croatia,1,2,False
2004-06-05,Friendly,2004,Unknown,Netherlands,Republic Of Ireland,0,1,False
2004-06-05,Friendly,2004,Unknown,England,Iceland,6,1,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Gabon,Zimbabwe,1,1,False
2004-06-05,Friendly,2004,Unknown,South Korea,Turkey,2,1,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Malawi,Morocco,1,1,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Algeria,Angola,0,0,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Nigeria,Rwanda,2,0,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Senegal,Congo,2,0,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Zambia,Togo,1,0,False
2004-06-05,Friendly,2004,Unknown,Qatar,Kyrgyzstan,0,0,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,South Africa,Cape Verde,2,1,False
2004-06-05,FIFA World Cup qualification,2004,Unknown,Tunisia,Botswana,4,1,False
2004-06-05,Friendly,2004,Unknown,Sweden,Poland,3,1,False
2004-06-05,Friendly,2004,Unknown,Spain,Andorra,4,0,False
2004-06-05,Friendly,2004,Unknown,Portugal,Lithuania,4,1,False
2004-06-06,FIFA World Cup qualification,2004,Unknown,Uganda,Dr Congo,1,0,False
2004-06-06,Friendly,2004,Unknown,Germany,Hungary,0,2,False
2004-06-06,FIFA World Cup qualification,2004,Unknown,Argentina,Paraguay,0,0,False
2004-06-06,Oceania Nations Cup,2004,Unknown,Australia,Solomon Islands,2,2,False
2004-06-06,FIFA World Cup qualification,2004,Unknown,Cameroon,Benin,2,1,False
2004-06-06,FIFA World Cup qualification,2004,Unknown,Chile,Brazil,1,1,False
2004-06-06,Friendly,2004,Unknown,Czech Republic,Estonia,2,0,False
2004-06-06,Oceania Nations Cup,2004,Unknown,Fiji,New Zealand,0,2,True
2004-06-06,Friendly,2004,Unknown,France,Ukraine,1,0,False
2004-06-06,FIFA World Cup qualification,2004,Unknown,Colombia,Uruguay,5,0,False
