date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2007-07-18,Brasileirão,2007,League,Atletico-MG,America-RN,4,1,False
2007-07-18,Brasileirão,2007,League,Athletico-PR,Juventude,4,0,False
2007-07-18,Brasileirão,2007,League,Internacional,Corinthians,3,0,False
2007-07-18,Brasileirão,2007,League,Nautico,Cruzeiro,1,4,False
2007-07-18,Brasileirão,2007,League,Sao Paulo,Fluminense,0,1,False
2007-07-19,Brasileirão,2007,League,Atletico-MG,Fluminense,3,0,False
2007-07-19,Brasileirão,2007,League,Sao Paulo,Sport,3,1,False
2007-07-19,Brasileirão,2007,League,Botafogo-RJ,Juventude,3,1,False
2007-07-19,Brasileirão,2007,League,Flamengo,Parana,1,2,False
2007-07-19,Brasileirão,2007,League,Goias,Gremio,0,0,False
2007-07-19,Brasileirão,2007,League,Palmeiras,Santos,2,2,False
2007-07-21,Brasileirão,2007,League,Juventude,Internacional,2,0,False
2007-07-21,Brasileirão,2007,League,America-RN,Athletico-PR,2,1,False
2007-07-21,Brasileirão,2007,League,Vasco,Atletico-MG,4,0,False
2007-07-22,Brasileirão,2007,League,Corinthians,Nautico,0,3,False
2007-07-22,Brasileirão,2007,League,Fluminense,Goias,3,0,False
2007-07-22,Brasileirão,2007,League,Gremio,Flamengo,1,0,False
2007-07-22,Brasileirão,2007,League,Cruzeiro,Sao Paulo,1,2,False
2007-07-22,Brasileirão,2007,League,Parana,Palmeiras,1,0,False
2007-07-22,Brasileirão,2007,League,Sport,Botafogo-RJ,3,3,False
2007-07-22,Brasileirão,2007,League,Santos,Figueirense,3,1,False
2007-07-25,Brasileirão,2007,League,Internacional,Parana,1,0,False
2007-07-25,Brasileirão,2007,League,Figueirense,Corinthians,2,2,False
2007-07-25,Brasileirão,2007,League,Palmeiras,Vasco,3,2,False
2007-07-25,Brasileirão,2007,League,Flamengo,America-RN,3,1,False
2007-07-25,Brasileirão,2007,League,Nautico,Gremio,0,2,False
2007-07-25,Brasileirão,2007,League,Goias,Santos,1,0,False
2007-07-25,Brasileirão,2007,League,Athletico-PR,Cruzeiro,2,2,False
2007-07-28,Brasileirão,2007,League,Santos,Nautico,1,2,False
2007-07-28,Brasileirão,2007,League,Vasco,Goias,4,1,False
2007-07-28,Brasileirão,2007,League,Gremio,Athletico-PR,1,1,False
2007-07-29,Brasileirão,2007,League,Corinthians,Flamengo,2,2,False
2007-07-29,Brasileirão,2007,League,Parana,Atletico-MG,1,3,False
2007-07-29,Brasileirão,2007,League,Juventude,Palmeiras,1,1,False
2007-07-29,Brasileirão,2007,League,Sport,Internacional,1,5,False
2007-07-29,Brasileirão,2007,League,Cruzeiro,Botafogo-RJ,3,2,False
2007-07-29,Brasileirão,2007,League,America-RN,Sao Paulo,0,1,False
2007-07-29,Brasileirão,2007,League,Fluminense,Figueirense,1,1,False
2007-08-01,Brasileirão,2007,League,Internacional,Vasco,0,2,False
2007-08-01,Brasileirão,2007,League,Athletico-PR,Corinthians,2,2,False
2007-08-01,Brasileirão,2007,League,Atletico-MG,Santos,1,2,False
2007-08-01,Brasileirão,2007,League,Palmeiras,Sport,1,2,False
2007-08-01,Brasileirão,2007,League,Goias,Parana,2,0,False
2007-08-01,Brasileirão,2007,League,Nautico,Fluminense,0,0,False
2007-08-01,Brasileirão,2007,League,Botafogo-RJ,America-RN,4,2,False
2007-08-02,Brasileirão,2007,League,Sao Paulo,Juventude,3,1,False
2007-08-02,Brasileirão,2007,League,Figueirense,Gremio,1,0,False
2007-08-04,Brasileirão,2007,League,Sport,Athletico-PR,3,2,False
2007-08-04,Brasileirão,2007,League,America-RN,Nautico,1,5,False
2007-08-04,Brasileirão,2007,League,Corinthians,Goias,1,0,False
2007-08-05,Brasileirão,2007,League,Vasco,Figueirense,2,2,False
2007-08-05,Brasileirão,2007,League,Parana,Botafogo-RJ,0,0,False
2007-08-05,Brasileirão,2007,League,Gremio,Sao Paulo,0,2,False
2007-08-05,Brasileirão,2007,League,Santos,Flamengo,3,0,False
2007-08-05,Brasileirão,2007,League,Fluminense,Palmeiras,0,1,False
2007-08-05,Brasileirão,2007,League,Cruzeiro,Internacional,3,2,False
2007-08-05,Brasileirão,2007,League,Juventude,Atletico-MG,1,2,False
2007-08-08,Brasileirão,2007,League,Botafogo-RJ,Sao Paulo,0,2,False
2007-08-08,Brasileirão,2007,League,Athletico-PR,Flamengo,2,0,False
2007-08-08,Brasileirão,2007,League,Goias,Atletico-MG,3,2,False
2007-08-08,Brasileirão,2007,League,Cruzeiro,Sport,2,0,False
2007-08-08,Brasileirão,2007,League,Juventude,Fluminense,0,0,False
2007-08-08,Brasileirão,2007,League,Nautico,Figueirense,4,2,False
2007-08-09,Brasileirão,2007,League,Vasco,Corinthians,2,0,False
2007-08-09,Brasileirão,2007,League,Gremio,America-RN,3,0,False
2007-08-09,Brasileirão,2007,League,Palmeiras,Internacional,1,1,False
2007-08-09,Brasileirão,2007,League,Santos,Parana,2,0,False
2007-08-11,Brasileirão,2007,League,Sao Paulo,Athletico-PR,2,0,False
2007-08-11,Brasileirão,2007,League,Sport,Juventude,3,0,False
2007-08-11,Brasileirão,2007,League,Flamengo,Nautico,2,1,False
2007-08-12,Brasileirão,2007,League,America-RN,Cruzeiro,1,2,False
2007-08-12,Brasileirão,2007,League,Parana,Vasco,0,0,False
2007-08-12,Brasileirão,2007,League,Internacional,Goias,1,0,False
2007-08-12,Brasileirão,2007,League,Fluminense,Santos,3,0,False
2007-08-12,Brasileirão,2007,League,Atletico-MG,Palmeiras,1,2,False
2007-08-12,Brasileirão,2007,League,Corinthians,Gremio,2,1,False
2007-08-12,Brasileirão,2007,League,Figueirense,Botafogo-RJ,1,1,False
2007-08-15,Brasileirão,2007,League,Botafogo-RJ,Corinthians,2,3,False
2007-08-16,Brasileirão,2007,League,Fluminense,Flamengo,0,1,False
2007-08-18,Brasileirão,2007,League,Santos,Sport,2,0,False
2007-08-18,Brasileirão,2007,League,Athletico-PR,Figueirense,1,1,False
2007-08-18,Brasileirão,2007,League,Gremio,Parana,2,0,False
2007-08-19,Brasileirão,2007,League,Cruzeiro,Fluminense,4,2,False
2007-08-19,Brasileirão,2007,League,Botafogo-RJ,Internacional,1,1,False
2007-08-19,Brasileirão,2007,League,Vasco,America-RN,2,0,False
2007-08-19,Brasileirão,2007,League,Goias,Sao Paulo,0,0,False
2007-08-19,Brasileirão,2007,League,Nautico,Atletico-MG,0,1,False
2007-08-19,Brasileirão,2007,League,Palmeiras,Flamengo,2,1,False
2007-08-19,Brasileirão,2007,League,Juventude,Corinthians,2,2,False
2007-08-23,Brasileirão,2007,League,Flamengo,Juventude,4,0,False
2007-08-25,Brasileirão,2007,League,Corinthians,Cruzeiro,0,3,False
2007-08-25,Brasileirão,2007,League,Fluminense,Gremio,1,1,False
2007-08-25,Brasileirão,2007,League,Internacional,Athletico-PR,1,0,False
2007-08-26,Brasileirão,2007,League,Flamengo,Goias,3,1,False
2007-08-26,Brasileirão,2007,League,Sport,Vasco,0,0,False
2007-08-26,Brasileirão,2007,League,America-RN,Santos,1,4,False
2007-08-26,Brasileirão,2007,League,Sao Paulo,Nautico,5,0,False
2007-08-26,Brasileirão,2007,League,Parana,Juventude,3,1,False
2007-08-26,Brasileirão,2007,League,Atletico-MG,Botafogo-RJ,1,2,False
2007-08-26,Brasileirão,2007,League,Figueirense,Palmeiras,1,2,False
2007-08-29,Brasileirão,2007,League,Atletico-MG,Corinthians,5,2,False
2007-08-29,Brasileirão,2007,League,Sport,Gremio,2,0,False
2007-08-29,Brasileirão,2007,League,Palmeiras,Sao Paulo,0,1,False
2007-08-29,Brasileirão,2007,League,Internacional,Fluminense,1,4,False
2007-08-29,Brasileirão,2007,League,Botafogo-RJ,Flamengo,1,1,False
2007-08-29,Brasileirão,2007,League,Parana,Cruzeiro,2,2,False
2007-08-29,Brasileirão,2007,League,Figueirense,America-RN,3,1,False
2007-08-29,Brasileirão,2007,League,Juventude,Goias,2,0,False
2007-08-30,Brasileirão,2007,League,Santos,Athletico-PR,3,1,False
2007-08-30,Brasileirão,2007,League,Vasco,Nautico,4,1,False
2007-09-01,Brasileirão,2007,League,Sao Paulo,Parana,6,0,False
2007-09-01,Brasileirão,2007,League,Flamengo,Sport,1,1,False
2007-09-01,Brasileirão,2007,League,America-RN,Juventude,0,3,False
2007-09-02,Brasileirão,2007,League,Cruzeiro,Palmeiras,5,0,False
2007-09-02,Brasileirão,2007,League,Athletico-PR,Atletico-MG,1,0,False
2007-09-02,Brasileirão,2007,League,Gremio,Botafogo-RJ,3,0,False
2007-09-02,Brasileirão,2007,League,Goias,Figueirense,2,1,False
2007-09-02,Brasileirão,2007,League,Fluminense,Vasco,1,1,False
2007-09-02,Brasileirão,2007,League,Nautico,Internacional,1,1,False
2007-09-02,Brasileirão,2007,League,Corinthians,Santos,2,0,False
2007-09-05,Brasileirão,2007,League,Gremio,Vasco,3,1,False
2007-09-05,Brasileirão,2007,League,Santos,Internacional,2,1,False
2007-09-05,Brasileirão,2007,League,Atletico-MG,Sao Paulo,0,0,False
2007-09-05,Brasileirão,2007,League,Flamengo,Figueirense,4,1,False
2007-09-05,Brasileirão,2007,League,Goias,Athletico-PR,2,3,False
2007-09-05,Brasileirão,2007,League,Corinthians,America-RN,1,0,False
2007-09-05,Brasileirão,2007,League,Juventude,Cruzeiro,1,0,False
2007-09-06,Brasileirão,2007,League,Parana,Nautico,2,4,False
2007-09-06,Brasileirão,2007,League,Botafogo-RJ,Palmeiras,1,1,False
2007-09-06,Brasileirão,2007,League,Sport,Fluminense,0,2,False
2007-09-08,Brasileirão,2007,League,Santos,Juventude,1,0,False
2007-09-08,Brasileirão,2007,League,Cruzeiro,Gremio,2,0,False
2007-09-08,Brasileirão,2007,League,Vasco,Sao Paulo,0,2,False
2007-09-08,Brasileirão,2007,League,Figueirense,Atletico-MG,2,1,False
2007-09-08,Brasileirão,2007,League,Internacional,Flamengo,3,0,False
2007-09-09,Brasileirão,2007,League,Nautico,Botafogo-RJ,4,1,False
2007-09-09,Brasileirão,2007,League,Parana,Corinthians,1,0,False
2007-09-09,Brasileirão,2007,League,Fluminense,Athletico-PR,2,0,False
2007-09-09,Brasileirão,2007,League,America-RN,Sport,1,1,False
2007-09-09,Brasileirão,2007,League,Palmeiras,Goias,2,0,False
2007-09-12,Brasileirão,2007,League,Flamengo,Cruzeiro,3,1,False
2007-09-15,Brasileirão,2007,League,Sao Paulo,Santos,2,1,False
2007-09-15,Brasileirão,2007,League,Fluminense,America-RN,2,0,False
2007-09-15,Brasileirão,2007,League,Goias,Nautico,0,3,False
2007-09-16,Brasileirão,2007,League,Corinthians,Botafogo-RJ,0,1,False
2007-09-16,Brasileirão,2007,League,Athletico-PR,Palmeiras,2,1,False
2007-09-16,Brasileirão,2007,League,Sport,Parana,3,1,False
2007-09-16,Brasileirão,2007,League,Atletico-MG,Cruzeiro,3,4,False
2007-09-16,Brasileirão,2007,League,Figueirense,Juventude,4,1,False
2007-09-16,Brasileirão,2007,League,Flamengo,Vasco,1,1,False
2007-09-16,Brasileirão,2007,League,Gremio,Internacional,1,0,False
2007-09-22,Brasileirão,2007,League,Sao Paulo,Figueirense,2,0,False
2007-09-22,Brasileirão,2007,League,Gremio,Santos,1,0,False
2007-09-22,Brasileirão,2007,League,Goias,America-RN,1,1,False
2007-09-23,Brasileirão,2007,League,Vasco,Cruzeiro,0,2,False
2007-09-23,Brasileirão,2007,League,Botafogo-RJ,Fluminense,0,2,False
2007-09-23,Brasileirão,2007,League,Atletico-MG,Internacional,2,2,False
2007-09-23,Brasileirão,2007,League,Athletico-PR,Parana,2,1,False
2007-09-23,Brasileirão,2007,League,Nautico,Sport,2,0,False
2007-09-23,Brasileirão,2007,League,Juventude,Flamengo,2,2,False
2007-09-23,Brasileirão,2007,League,Palmeiras,Corinthians,1,0,False
2007-09-29,Brasileirão,2007,League,Nautico,Athletico-PR,5,0,False
2007-09-29,Brasileirão,2007,League,Corinthians,Sport,1,2,False
2007-09-29,Brasileirão,2007,League,Flamengo,Atletico-MG,1,0,False
2007-09-30,Brasileirão,2007,League,Santos,Vasco,1,0,False
2007-09-30,Brasileirão,2007,League,Botafogo-RJ,Goias,0,3,False
2007-09-30,Brasileirão,2007,League,Internacional,Sao Paulo,1,2,False
2007-09-30,Brasileirão,2007,League,Juventude,Gremio,1,2,False
2007-09-30,Brasileirão,2007,League,Cruzeiro,Figueirense,1,2,False
2007-09-30,Brasileirão,2007,League,America-RN,Palmeiras,0,0,False
2007-09-30,Brasileirão,2007,League,Parana,Fluminense,3,1,False
2007-10-03,Brasileirão,2007,League,Fluminense,Corinthians,1,1,False
2007-10-03,Brasileirão,2007,League,Cruzeiro,Santos,0,1,False
2007-10-03,Brasileirão,2007,League,Vasco,Juventude,0,1,False
2007-10-03,Brasileirão,2007,League,Athletico-PR,Botafogo-RJ,2,0,False
2007-10-03,Brasileirão,2007,League,Gremio,Atletico-MG,2,2,False
2007-10-03,Brasileirão,2007,League,Sport,Goias,4,0,False
2007-10-03,Brasileirão,2007,League,Palmeiras,Nautico,2,1,False
2007-10-04,Brasileirão,2007,League,Flamengo,Sao Paulo,1,0,False
2007-10-04,Brasileirão,2007,League,America-RN,Parana,3,2,False
2007-10-04,Brasileirão,2007,League,Figueirense,Internacional,0,0,False
2007-10-06,Brasileirão,2007,League,Botafogo-RJ,Santos,1,2,False
2007-10-06,Brasileirão,2007,League,Nautico,Juventude,4,1,False
2007-10-06,Brasileirão,2007,League,Palmeiras,Gremio,2,0,False
2007-10-07,Brasileirão,2007,League,Flamengo,Fluminense,0,2,False
2007-10-07,Brasileirão,2007,League,Sao Paulo,Corinthians,0,1,False
2007-10-07,Brasileirão,2007,League,Athletico-PR,Vasco,1,0,False
2007-10-07,Brasileirão,2007,League,Atletico-MG,Sport,3,1,False
2007-10-07,Brasileirão,2007,League,Internacional,America-RN,2,0,False
2007-10-07,Brasileirão,2007,League,Goias,Cruzeiro,0,0,False
2007-10-07,Brasileirão,2007,League,Figueirense,Parana,4,0,False
2007-10-12,Brasileirão,2007,League,Juventude,Athletico-PR,0,0,False
2007-10-12,Brasileirão,2007,League,Sport,Figueirense,0,0,False
2007-10-12,Brasileirão,2007,League,Cruzeiro,Nautico,2,2,False
2007-10-13,Brasileirão,2007,League,Corinthians,Internacional,1,1,False
2007-10-13,Brasileirão,2007,League,Parana,Flamengo,0,1,False
2007-10-13,Brasileirão,2007,League,Fluminense,Sao Paulo,1,1,False
2007-10-13,Brasileirão,2007,League,America-RN,Atletico-MG,0,1,False
2007-10-13,Brasileirão,2007,League,Santos,Palmeiras,1,1,False
2007-10-13,Brasileirão,2007,League,Gremio,Goias,2,1,False
2007-10-14,Brasileirão,2007,League,Vasco,Botafogo-RJ,2,1,False
2007-10-18,Brasileirão,2007,League,Vasco,Flamengo,1,2,False
2007-10-20,Brasileirão,2007,League,Goias,Fluminense,5,3,False
2007-10-20,Brasileirão,2007,League,Palmeiras,Parana,3,0,False
2007-10-20,Brasileirão,2007,League,Botafogo-RJ,Sport,3,1,False
2007-10-21,Brasileirão,2007,League,Figueirense,Santos,1,0,False
2007-10-21,Brasileirão,2007,League,Flamengo,Gremio,2,0,False
2007-10-21,Brasileirão,2007,League,Athletico-PR,America-RN,2,0,False
2007-10-21,Brasileirão,2007,League,Internacional,Juventude,3,0,False
2007-10-21,Brasileirão,2007,League,Atletico-MG,Vasco,1,0,False
2007-10-21,Brasileirão,2007,League,Nautico,Corinthians,1,0,False
2007-10-21,Brasileirão,2007,League,Sao Paulo,Cruzeiro,1,0,False
2007-10-27,Brasileirão,2007,League,Fluminense,Atletico-MG,1,1,False
2007-10-27,Brasileirão,2007,League,Cruzeiro,Athletico-PR,1,1,False
2007-10-27,Brasileirão,2007,League,Santos,Goias,3,0,False
2007-10-28,Brasileirão,2007,League,Sport,Sao Paulo,1,2,False
2007-10-28,Brasileirão,2007,League,America-RN,Flamengo,0,1,False
2007-10-28,Brasileirão,2007,League,Gremio,Nautico,4,3,False
2007-10-28,Brasileirão,2007,League,Corinthians,Figueirense,2,1,False
2007-10-28,Brasileirão,2007,League,Parana,Internacional,1,0,False
2007-10-28,Brasileirão,2007,League,Juventude,Botafogo-RJ,1,1,False
2007-10-28,Brasileirão,2007,League,Vasco,Palmeiras,2,2,False
2007-10-31,Brasileirão,2007,League,Sao Paulo,America-RN,3,0,False
2007-10-31,Brasileirão,2007,League,Nautico,Santos,1,2,False
2007-10-31,Brasileirão,2007,League,Flamengo,Corinthians,2,1,False
2007-10-31,Brasileirão,2007,League,Goias,Vasco,2,3,False
2007-10-31,Brasileirão,2007,League,Figueirense,Fluminense,0,2,False
2007-10-31,Brasileirão,2007,League,Athletico-PR,Gremio,2,0,False
2007-10-31,Brasileirão,2007,League,Atletico-MG,Parana,0,0,False
2007-11-01,Brasileirão,2007,League,Botafogo-RJ,Cruzeiro,4,1,False
2007-11-01,Brasileirão,2007,League,Palmeiras,Juventude,0,1,False
2007-11-01,Brasileirão,2007,League,Internacional,Sport,0,0,False
2007-11-03,Brasileirão,2007,League,Gremio,Figueirense,1,2,False
2007-11-03,Brasileirão,2007,League,Fluminense,Nautico,2,1,False
2007-11-03,Brasileirão,2007,League,Parana,Goias,1,0,False
2007-11-04,Brasileirão,2007,League,Santos,Atletico-MG,2,2,False
2007-11-04,Brasileirão,2007,League,Cruzeiro,Flamengo,3,1,False
2007-11-04,Brasileirão,2007,League,Corinthians,Athletico-PR,2,2,False
2007-11-04,Brasileirão,2007,League,America-RN,Botafogo-RJ,1,1,False
2007-11-04,Brasileirão,2007,League,Sport,Palmeiras,3,1,False
2007-11-04,Brasileirão,2007,League,Vasco,Internacional,1,2,False
2007-11-07,Brasileirão,2007,League,Juventude,Sao Paulo,2,0,False
2007-11-10,Brasileirão,2007,League,Internacional,Cruzeiro,1,0,False
2007-11-10,Brasileirão,2007,League,Nautico,America-RN,4,0,False
2007-11-10,Brasileirão,2007,League,Botafogo-RJ,Parana,3,2,False
2007-11-11,Brasileirão,2007,League,Goias,Corinthians,1,1,False
2007-11-11,Brasileirão,2007,League,Figueirense,Vasco,3,3,False
2007-11-11,Brasileirão,2007,League,Athletico-PR,Sport,0,0,False
2007-11-11,Brasileirão,2007,League,Atletico-MG,Juventude,4,1,False
2007-11-11,Brasileirão,2007,League,Sao Paulo,Gremio,1,0,False
2007-11-11,Brasileirão,2007,League,Flamengo,Santos,1,0,False
2007-11-14,Brasileirão,2007,League,Palmeiras,Fluminense,1,0,False
2007-11-24,Brasileirão,2007,League,Fluminense,Juventude,3,2,False
2007-11-24,Brasileirão,2007,League,America-RN,Gremio,0,3,False
2007-11-25,Brasileirão,2007,League,Sao Paulo,Botafogo-RJ,2,2,False
2007-11-25,Brasileirão,2007,League,Internacional,Palmeiras,2,1,False
2007-11-25,Brasileirão,2007,League,Parana,Santos,2,3,False
2007-11-25,Brasileirão,2007,League,Sport,Cruzeiro,1,0,False
2007-11-25,Brasileirão,2007,League,Flamengo,Athletico-PR,2,0,False
2007-11-28,Brasileirão,2007,League,Corinthians,Vasco,0,1,False
2007-11-28,Brasileirão,2007,League,Figueirense,Nautico,2,0,False
2007-11-28,Brasileirão,2007,League,Atletico-MG,Goias,4,1,False
2007-12-02,Brasileirão,2007,League,Athletico-PR,Sao Paulo,2,1,False
2007-12-02,Brasileirão,2007,League,Santos,Fluminense,2,4,False
2007-12-02,Brasileirão,2007,League,Nautico,Flamengo,1,0,False
2007-12-02,Brasileirão,2007,League,Palmeiras,Atletico-MG,1,3,False
2007-12-02,Brasileirão,2007,League,Cruzeiro,America-RN,2,0,False
2007-12-02,Brasileirão,2007,League,Gremio,Corinthians,1,1,False
2007-12-02,Brasileirão,2007,League,Goias,Internacional,2,1,False
2007-12-02,Brasileirão,2007,League,Vasco,Parana,3,0,False
2007-12-02,Brasileirão,2007,League,Botafogo-RJ,Figueirense,1,1,False
2007-12-02,Brasileirão,2007,League,Juventude,Sport,2,1,False
2008-05-10,Brasileirão,2008,League,Nautico,Goias,2,1,False
2008-05-10,Brasileirão,2008,League,Sao Paulo,Gremio,0,1,False
2008-05-10,Brasileirão,2008,League,Vitoria,Cruzeiro,0,2,False
2008-05-11,Brasileirão,2008,League,Portuguesa,Figueirense,5,5,False
2008-05-11,Brasileirão,2008,League,Flamengo,Santos,3,1,False
2008-05-11,Brasileirão,2008,League,Ipatinga,Athletico-PR,0,1,False
2008-05-11,Brasileirão,2008,League,Atletico-MG,Fluminense,0,0,False
2008-05-11,Brasileirão,2008,League,Internacional,Vasco,1,0,False
2008-05-11,Brasileirão,2008,League,Coritiba,Palmeiras,2,0,False
2008-05-11,Brasileirão,2008,League,Botafogo-RJ,Sport,2,0,False
2008-05-17,Brasileirão,2008,League,Cruzeiro,Botafogo-RJ,1,0,False
2008-05-17,Brasileirão,2008,League,Sport,Vitoria,0,0,False
2008-05-17,Brasileirão,2008,League,Vasco,Portuguesa,3,1,False
2008-05-18,Brasileirão,2008,League,Gremio,Flamengo,0,0,False
2008-05-18,Brasileirão,2008,League,Athletico-PR,Sao Paulo,1,1,False
2008-05-18,Brasileirão,2008,League,Fluminense,Nautico,0,2,False
2008-05-18,Brasileirão,2008,League,Goias,Atletico-MG,1,1,False
2008-05-18,Brasileirão,2008,League,Figueirense,Coritiba,2,1,False
2008-05-18,Brasileirão,2008,League,Palmeiras,Internacional,2,1,False
2008-05-18,Brasileirão,2008,League,Santos,Ipatinga,4,0,False
2008-05-24,Brasileirão,2008,League,Gremio,Nautico,2,0,False
2008-05-24,Brasileirão,2008,League,Flamengo,Internacional,2,1,False
2008-05-24,Brasileirão,2008,League,Vitoria,Figueirense,4,0,False
2008-05-25,Brasileirão,2008,League,Botafogo-RJ,Vasco,1,1,False
2008-05-25,Brasileirão,2008,League,Portuguesa,Palmeiras,1,1,False
2008-05-25,Brasileirão,2008,League,Athletico-PR,Atletico-MG,1,1,False
2008-05-25,Brasileirão,2008,League,Sao Paulo,Coritiba,1,1,False
2008-05-25,Brasileirão,2008,League,Sport,Fluminense,2,1,False
2008-05-25,Brasileirão,2008,League,Cruzeiro,Santos,4,0,False
2008-05-25,Brasileirão,2008,League,Goias,Ipatinga,1,1,False
2008-05-31,Brasileirão,2008,League,Vasco,Gremio,2,1,False
2008-05-31,Brasileirão,2008,League,Internacional,Sport,1,1,False
2008-05-31,Brasileirão,2008,League,Figueirense,Goias,0,0,False
2008-06-01,Brasileirão,2008,League,Atletico-MG,Portuguesa,2,0,False
2008-06-01,Brasileirão,2008,League,Santos,Sao Paulo,0,0,False
2008-06-01,Brasileirão,2008,League,Coritiba,Cruzeiro,1,1,False
2008-06-01,Brasileirão,2008,League,Nautico,Botafogo-RJ,3,0,False
2008-06-01,Brasileirão,2008,League,Ipatinga,Vitoria,2,0,False
2008-06-01,Brasileirão,2008,League,Palmeiras,Athletico-PR,1,0,False
2008-06-01,Brasileirão,2008,League,Fluminense,Flamengo,0,1,False
2008-06-07,Brasileirão,2008,League,Ipatinga,Nautico,0,0,False
2008-06-07,Brasileirão,2008,League,Flamengo,Figueirense,5,0,False
2008-06-07,Brasileirão,2008,League,Sao Paulo,Atletico-MG,5,1,False
2008-06-08,Brasileirão,2008,League,Portuguesa,Internacional,3,1,False
